               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.020944,            0.021395,           0.0011882,             0.97633,             0.97475,             0.99054,             0.88838,            0.011769,           0.0080516,          0.00041741,            0.005116,            0.005116,            0.005116
                 150,            0.020569,            0.021167,           0.0010766,             0.98212,             0.96971,             0.99067,             0.88927,            0.011714,           0.0080222,          0.00041562,            0.005083,            0.005083,            0.005083
                 151,            0.020569,            0.021415,           0.0011629,             0.98097,             0.97013,             0.99073,             0.89027,            0.011691,           0.0080033,          0.00041546,             0.00505,             0.00505,             0.00505
                 152,            0.020561,            0.021204,           0.0011685,             0.98352,             0.96794,             0.99081,             0.89059,            0.011657,           0.0079818,          0.00041406,            0.005017,            0.005017,            0.005017
                 153,             0.02041,            0.020965,           0.0011309,             0.98326,             0.96793,             0.99077,             0.89169,            0.011623,           0.0079532,          0.00041232,            0.004984,            0.004984,            0.004984
                 154,            0.020428,            0.021023,           0.0010722,             0.98514,             0.96689,              0.9909,             0.89241,             0.01158,           0.0079306,          0.00040974,            0.004951,            0.004951,            0.004951
                 155,            0.020527,            0.021216,           0.0010864,             0.98405,             0.96848,             0.99098,             0.89272,            0.011544,           0.0079075,          0.00040793,            0.004918,            0.004918,            0.004918
                 156,            0.020385,            0.021288,           0.0011546,             0.98081,             0.97171,             0.99102,             0.89385,            0.011511,           0.0078842,          0.00040697,            0.004885,            0.004885,            0.004885
                 157,             0.02033,            0.021061,           0.0010763,              0.9784,             0.97487,             0.99088,             0.89382,            0.011479,           0.0078601,           0.0004055,            0.004852,            0.004852,            0.004852
                 158,            0.020084,            0.020718,           0.0010387,             0.97753,             0.97626,             0.99094,             0.89424,            0.011452,           0.0078369,          0.00040388,            0.004819,            0.004819,            0.004819
                 159,            0.020005,            0.021096,            0.001055,             0.97809,             0.97581,             0.99098,             0.89512,            0.011417,             0.00781,          0.00040296,            0.004786,            0.004786,            0.004786
                 160,            0.020077,            0.020607,           0.0010582,             0.97774,             0.97638,               0.991,             0.89563,            0.011385,           0.0077854,           0.0004016,            0.004753,            0.004753,            0.004753
                 161,            0.019961,            0.020843,            0.001018,              0.9753,             0.97949,             0.99105,             0.89623,            0.011352,           0.0077646,          0.00039944,             0.00472,             0.00472,             0.00472
                 162,            0.019777,            0.020821,          0.00099026,              0.9754,             0.97982,              0.9911,             0.89712,            0.011319,           0.0077429,           0.0003977,            0.004687,            0.004687,            0.004687
                 163,            0.019778,            0.020919,           0.0010967,             0.97496,             0.98001,             0.99113,             0.89816,            0.011291,           0.0077235,          0.00039636,            0.004654,            0.004654,            0.004654
                 164,            0.019937,            0.020575,           0.0010588,             0.97629,             0.97957,             0.99114,             0.89859,            0.011263,           0.0077051,          0.00039467,            0.004621,            0.004621,            0.004621
                 165,            0.019622,            0.020698,          0.00098791,              0.9773,             0.98002,             0.99121,             0.89916,            0.011221,           0.0076892,          0.00039329,            0.004588,            0.004588,            0.004588
                 166,            0.019822,            0.020362,           0.0010488,             0.98032,             0.97635,             0.99122,             0.90014,            0.011199,           0.0076735,          0.00039283,            0.004555,            0.004555,            0.004555
                 167,            0.019432,            0.020426,           0.0010363,             0.97955,             0.97747,             0.99129,              0.9007,            0.011175,           0.0076521,          0.00039025,            0.004522,            0.004522,            0.004522
                 168,            0.019439,            0.020085,           0.0010052,             0.98116,             0.97656,             0.99139,             0.90137,            0.011151,           0.0076295,          0.00038849,            0.004489,            0.004489,            0.004489
                 169,             0.01952,            0.020088,           0.0010564,             0.98283,             0.97514,             0.99144,             0.90187,            0.011122,           0.0076066,          0.00038761,            0.004456,            0.004456,            0.004456
                 170,            0.019217,            0.020009,           0.0010266,             0.98153,             0.97674,              0.9915,              0.9021,            0.011093,           0.0075861,           0.0003869,            0.004423,            0.004423,            0.004423
                 171,            0.019263,            0.020343,           0.0009391,             0.98249,             0.97621,             0.99153,             0.90253,            0.011056,           0.0075626,          0.00038608,             0.00439,             0.00439,             0.00439
                 172,            0.019327,            0.019828,          0.00097095,             0.98256,             0.97575,             0.99155,             0.90318,             0.01102,           0.0075403,          0.00038554,            0.004357,            0.004357,            0.004357
                 173,            0.019121,            0.020083,          0.00097555,             0.98134,             0.97666,             0.99154,             0.90318,            0.010988,           0.0075194,          0.00038494,            0.004324,            0.004324,            0.004324
                 174,            0.019172,            0.019805,          0.00095488,             0.98244,             0.97635,             0.99158,             0.90328,            0.010953,              0.0075,          0.00038383,            0.004291,            0.004291,            0.004291
                 175,            0.018866,            0.019613,           0.0010044,             0.98305,             0.97578,             0.99158,             0.90417,             0.01092,           0.0074794,          0.00038335,            0.004258,            0.004258,            0.004258
                 176,            0.018943,            0.019886,          0.00095287,             0.98228,             0.97697,             0.99159,             0.90434,            0.010888,           0.0074599,          0.00038327,            0.004225,            0.004225,            0.004225
                 177,            0.018871,            0.019406,           0.0008985,             0.98324,             0.97615,             0.99161,             0.90479,            0.010859,           0.0074366,          0.00038284,            0.004192,            0.004192,            0.004192
                 178,            0.018956,            0.019353,          0.00090128,             0.98363,             0.97614,             0.99164,             0.90557,            0.010828,            0.007413,          0.00038215,            0.004159,            0.004159,            0.004159
                 179,            0.018806,            0.019282,          0.00094334,             0.98369,             0.97665,             0.99161,             0.90597,            0.010799,           0.0073909,          0.00038107,            0.004126,            0.004126,            0.004126
                 180,            0.018864,            0.019378,           0.0009804,             0.98353,             0.97675,             0.99186,             0.90641,            0.010772,           0.0073726,          0.00037981,            0.004093,            0.004093,            0.004093
                 181,            0.018573,            0.018915,           0.0009248,             0.98313,             0.97726,             0.99168,             0.90669,            0.010747,           0.0073552,          0.00037852,             0.00406,             0.00406,             0.00406
                 182,             0.01874,            0.019464,           0.0009175,             0.98301,             0.97736,              0.9917,              0.9073,            0.010718,           0.0073376,           0.0003768,            0.004027,            0.004027,            0.004027
                 183,            0.018659,            0.019182,          0.00090147,             0.98013,             0.98062,             0.99175,             0.90716,            0.010699,           0.0073226,          0.00037565,            0.003994,            0.003994,            0.003994
                 184,            0.018622,            0.019033,          0.00089413,              0.9834,              0.9775,              0.9919,             0.90774,            0.010674,           0.0073066,          0.00037482,            0.003961,            0.003961,            0.003961
                 185,            0.018573,             0.01912,          0.00087475,             0.97969,             0.98057,              0.9918,             0.90834,            0.010649,           0.0072896,          0.00037371,            0.003928,            0.003928,            0.003928
                 186,            0.018434,            0.019032,          0.00086863,             0.97994,             0.98059,             0.99184,             0.90875,            0.010624,           0.0072742,          0.00037258,            0.003895,            0.003895,            0.003895
                 187,            0.018453,            0.018946,          0.00088231,             0.98032,             0.98086,             0.99188,               0.909,              0.0106,           0.0072582,          0.00037157,            0.003862,            0.003862,            0.003862
                 188,            0.018477,            0.019185,           0.0008247,             0.98026,             0.98077,             0.99191,             0.90965,             0.01058,           0.0072442,          0.00037038,            0.003829,            0.003829,            0.003829
                 189,            0.018542,            0.019077,          0.00088285,             0.98976,             0.97156,             0.99192,             0.91022,             0.01056,           0.0072304,          0.00036959,            0.003796,            0.003796,            0.003796
                 190,            0.018073,            0.018818,          0.00089374,             0.98863,              0.9729,             0.99195,             0.91112,            0.010539,           0.0072138,          0.00036874,            0.003763,            0.003763,            0.003763
                 191,            0.018248,            0.018897,          0.00089964,             0.98846,              0.9734,             0.99197,             0.91106,            0.010516,           0.0071993,          0.00036783,             0.00373,             0.00373,             0.00373
                 192,            0.018033,            0.019031,          0.00099059,             0.98828,             0.97379,             0.99199,             0.91114,            0.010494,           0.0071835,          0.00036693,            0.003697,            0.003697,            0.003697
                 193,            0.018177,            0.019179,          0.00084739,             0.98859,             0.97355,             0.99202,             0.91208,            0.010474,           0.0071699,          0.00036588,            0.003664,            0.003664,            0.003664
                 194,            0.017945,            0.018748,          0.00083708,             0.98852,             0.97381,             0.99204,             0.91205,            0.010457,           0.0071555,          0.00036465,            0.003631,            0.003631,            0.003631
                 195,            0.017776,            0.018612,          0.00081924,             0.97972,             0.98208,             0.99206,             0.91234,            0.010436,           0.0071383,          0.00036353,            0.003598,            0.003598,            0.003598
                 196,            0.018056,            0.018862,          0.00084071,             0.97996,             0.98175,             0.99207,             0.91246,            0.010414,           0.0071245,          0.00036255,            0.003565,            0.003565,            0.003565
                 197,            0.017871,            0.018487,          0.00083325,             0.97998,             0.98201,             0.99209,             0.91319,            0.010395,           0.0071103,          0.00036164,            0.003532,            0.003532,            0.003532
                 198,            0.017813,            0.018506,           0.0008157,             0.97925,             0.98278,              0.9921,             0.91348,            0.010371,           0.0070965,          0.00036062,            0.003499,            0.003499,            0.003499
                 199,            0.017976,            0.018352,           0.0008876,             0.98767,             0.97462,             0.99211,             0.91368,             0.01035,           0.0070839,           0.0003597,            0.003466,            0.003466,            0.003466
                 200,            0.017752,            0.018238,          0.00080208,             0.97912,             0.98324,             0.99215,             0.91387,            0.010331,           0.0070701,          0.00035859,            0.003433,            0.003433,            0.003433
                 201,            0.017607,            0.018217,          0.00082739,             0.97914,             0.98353,             0.99216,             0.91412,             0.01031,           0.0070567,          0.00035772,              0.0034,              0.0034,              0.0034
                 202,            0.017788,             0.01839,          0.00081563,             0.98675,             0.97621,             0.99219,             0.91412,            0.010296,           0.0070453,          0.00035673,            0.003367,            0.003367,            0.003367
                 203,            0.017674,             0.01822,          0.00087336,             0.98607,             0.97715,             0.99226,             0.91438,            0.010279,           0.0070319,          0.00035575,            0.003334,            0.003334,            0.003334
                 204,             0.01752,            0.018429,          0.00080507,               0.986,             0.97744,             0.99227,             0.91451,            0.010259,           0.0070185,          0.00035468,            0.003301,            0.003301,            0.003301
                 205,             0.01749,            0.018326,          0.00088941,             0.98578,             0.97815,             0.99224,             0.91484,            0.010246,            0.007007,          0.00035383,            0.003268,            0.003268,            0.003268
                 206,            0.017381,            0.017985,          0.00079273,             0.98588,             0.97813,             0.99225,              0.9148,            0.010233,           0.0069959,          0.00035289,            0.003235,            0.003235,            0.003235
                 207,            0.017541,            0.017934,          0.00082022,             0.98385,             0.98052,             0.99228,             0.91495,            0.010216,           0.0069861,          0.00035192,            0.003202,            0.003202,            0.003202
                 208,            0.017353,            0.018095,          0.00076554,             0.98396,             0.98061,              0.9923,             0.91498,            0.010203,            0.006975,          0.00035087,            0.003169,            0.003169,            0.003169
                 209,            0.017159,            0.017519,          0.00075523,             0.98478,             0.98028,             0.99233,              0.9153,            0.010188,           0.0069654,          0.00034991,            0.003136,            0.003136,            0.003136
                 210,            0.017046,            0.017682,          0.00075417,             0.98488,             0.98038,             0.99235,             0.91571,            0.010173,           0.0069567,          0.00034891,            0.003103,            0.003103,            0.003103
                 211,            0.016827,            0.017389,          0.00077417,             0.98471,             0.98115,             0.99237,              0.9156,            0.010161,           0.0069472,          0.00034796,             0.00307,             0.00307,             0.00307
                 212,            0.016958,            0.017337,          0.00075806,             0.98489,             0.98126,             0.99239,             0.91632,            0.010149,           0.0069368,          0.00034698,            0.003037,            0.003037,            0.003037
                 213,            0.017076,            0.017523,          0.00079277,             0.98477,              0.9814,             0.99239,             0.91665,            0.010135,           0.0069262,          0.00034625,            0.003004,            0.003004,            0.003004
                 214,            0.016897,            0.017568,          0.00078315,             0.98609,             0.98032,              0.9924,             0.91698,            0.010123,           0.0069163,           0.0003454,            0.002971,            0.002971,            0.002971
                 215,            0.016914,             0.01743,          0.00071245,             0.98454,             0.98206,             0.99243,             0.91762,            0.010108,           0.0069052,          0.00034458,            0.002938,            0.002938,            0.002938
                 216,            0.016759,            0.017154,          0.00072685,             0.98506,              0.9816,             0.99244,              0.9177,            0.010097,           0.0068969,          0.00034365,            0.002905,            0.002905,            0.002905
                 217,            0.016738,             0.01735,          0.00069426,             0.98511,             0.98172,             0.99247,             0.91782,            0.010085,           0.0068861,          0.00034284,            0.002872,            0.002872,            0.002872
                 218,            0.016709,            0.017322,          0.00072169,             0.98515,             0.98185,             0.99248,             0.91806,            0.010073,           0.0068747,          0.00034204,            0.002839,            0.002839,            0.002839
                 219,            0.016603,            0.017226,          0.00072254,             0.98397,             0.98324,              0.9925,             0.91829,             0.01006,           0.0068646,          0.00034121,            0.002806,            0.002806,            0.002806
                 220,            0.016699,            0.017026,          0.00077267,             0.98597,             0.98132,             0.99252,              0.9187,            0.010044,           0.0068545,          0.00034041,            0.002773,            0.002773,            0.002773
                 221,            0.016583,            0.016918,           0.0006735,              0.9859,             0.98239,             0.99254,             0.91893,            0.010031,            0.006844,          0.00033949,             0.00274,             0.00274,             0.00274
                 222,            0.016564,            0.016824,           0.0006577,             0.98624,             0.98209,             0.99256,             0.91939,            0.010019,           0.0068339,           0.0003386,            0.002707,            0.002707,            0.002707
                 223,            0.016318,            0.017033,          0.00070071,             0.98657,             0.98198,             0.99257,             0.91939,            0.010008,           0.0068238,          0.00033778,            0.002674,            0.002674,            0.002674
                 224,            0.016288,            0.016902,          0.00064337,             0.98676,             0.98182,             0.99259,             0.91947,           0.0099949,           0.0068147,          0.00033689,            0.002641,            0.002641,            0.002641
                 225,            0.016189,            0.017039,          0.00072706,             0.98764,              0.9812,              0.9926,             0.91972,           0.0099844,           0.0068047,          0.00033604,            0.002608,            0.002608,            0.002608
                 226,            0.016178,            0.016847,          0.00066318,             0.98742,              0.9815,             0.99265,             0.91984,           0.0099731,           0.0067964,           0.0003352,            0.002575,            0.002575,            0.002575
                 227,            0.016188,            0.016828,          0.00070502,             0.98763,             0.98151,             0.99267,             0.91998,           0.0099598,           0.0067873,          0.00033439,            0.002542,            0.002542,            0.002542
                 228,            0.016037,            0.016507,          0.00064068,             0.98706,             0.98223,             0.99265,             0.92012,           0.0099484,           0.0067779,          0.00033352,            0.002509,            0.002509,            0.002509
                 229,            0.016021,            0.016655,          0.00072549,             0.98716,             0.98237,             0.99266,             0.92046,           0.0099411,           0.0067688,           0.0003327,            0.002476,            0.002476,            0.002476
                 230,             0.01607,            0.016803,          0.00065071,             0.98728,             0.98231,             0.99267,             0.92048,           0.0099307,           0.0067602,          0.00033193,            0.002443,            0.002443,            0.002443
                 231,            0.016248,            0.016347,          0.00063766,             0.98734,             0.98229,             0.99267,             0.92048,           0.0099212,           0.0067527,           0.0003311,             0.00241,             0.00241,             0.00241
                 232,            0.015914,            0.016375,          0.00067446,             0.98947,             0.98034,             0.99269,             0.92069,           0.0099116,           0.0067429,          0.00033021,            0.002377,            0.002377,            0.002377
                 233,             0.01585,            0.016456,          0.00065836,             0.98941,             0.98041,              0.9927,             0.92079,            0.009903,           0.0067345,          0.00032948,            0.002344,            0.002344,            0.002344
                 234,            0.015711,              0.0161,          0.00064227,             0.98956,             0.98047,             0.99275,             0.92146,           0.0098923,           0.0067252,          0.00032867,            0.002311,            0.002311,            0.002311
                 235,            0.015737,            0.016332,          0.00062654,             0.98947,             0.98061,             0.99273,             0.92159,           0.0098809,            0.006716,          0.00032792,            0.002278,            0.002278,            0.002278
                 236,            0.015762,            0.016183,          0.00058885,             0.98965,             0.98064,             0.99277,             0.92137,           0.0098721,           0.0067068,          0.00032715,            0.002245,            0.002245,            0.002245
                 237,            0.015418,            0.015844,            0.000661,             0.98988,             0.98059,             0.99278,             0.92142,           0.0098642,           0.0066976,          0.00032642,            0.002212,            0.002212,            0.002212
                 238,            0.015615,            0.016072,          0.00067205,             0.98989,              0.9808,             0.99282,             0.92165,           0.0098556,            0.006688,          0.00032556,            0.002179,            0.002179,            0.002179
                 239,            0.015563,            0.015947,          0.00059048,             0.99002,             0.98083,             0.99291,             0.92168,           0.0098465,           0.0066784,          0.00032466,            0.002146,            0.002146,            0.002146
                 240,            0.015583,              0.0159,          0.00064594,             0.98981,              0.9811,             0.99283,              0.9216,           0.0098377,            0.006671,          0.00032388,            0.002113,            0.002113,            0.002113
                 241,              0.0154,            0.016083,          0.00065944,             0.98981,             0.98122,             0.99291,             0.92172,           0.0098298,           0.0066628,          0.00032312,             0.00208,             0.00208,             0.00208
                 242,            0.015349,            0.016156,          0.00062197,             0.98889,             0.98187,             0.99292,             0.92191,           0.0098186,           0.0066533,          0.00032229,            0.002047,            0.002047,            0.002047
                 243,            0.015271,            0.015499,          0.00059552,             0.98844,             0.98233,             0.99293,             0.92213,           0.0098108,           0.0066451,          0.00032147,            0.002014,            0.002014,            0.002014
                 244,            0.015162,            0.015483,          0.00064633,             0.98846,             0.98246,             0.99293,             0.92201,           0.0098021,           0.0066354,          0.00032069,            0.001981,            0.001981,            0.001981
                 245,            0.015225,             0.01537,          0.00058196,             0.98871,             0.98232,             0.99294,             0.92234,           0.0097915,           0.0066265,          0.00031984,            0.001948,            0.001948,            0.001948
                 246,            0.015127,            0.015671,          0.00058149,             0.98856,             0.98255,             0.99295,             0.92286,           0.0097796,           0.0066164,          0.00031905,            0.001915,            0.001915,            0.001915
                 247,             0.01523,            0.015554,          0.00057911,             0.98934,             0.98237,             0.99297,             0.92306,           0.0097704,           0.0066082,          0.00031829,            0.001882,            0.001882,            0.001882
                 248,            0.014981,            0.015378,           0.0006048,             0.98956,             0.98234,             0.99297,             0.92324,           0.0097606,           0.0065991,          0.00031748,            0.001849,            0.001849,            0.001849
                 249,            0.015056,            0.015389,          0.00056178,             0.98963,             0.98244,             0.99298,             0.92387,           0.0097525,           0.0065899,          0.00031662,            0.001816,            0.001816,            0.001816
                 250,            0.014942,            0.015452,          0.00054333,             0.98988,             0.98242,               0.993,             0.92373,           0.0097441,           0.0065816,          0.00031582,            0.001783,            0.001783,            0.001783
                 251,            0.014576,             0.01485,          0.00052215,             0.98952,             0.98261,             0.99292,             0.92386,           0.0097365,           0.0065727,          0.00031499,             0.00175,             0.00175,             0.00175
                 252,            0.014685,            0.015026,           0.0005634,             0.98986,             0.98237,             0.99302,             0.92402,           0.0097311,           0.0065648,          0.00031415,            0.001717,            0.001717,            0.001717
                 253,            0.014522,            0.015065,          0.00060657,             0.98989,              0.9825,             0.99303,             0.92398,            0.009723,           0.0065564,          0.00031326,            0.001684,            0.001684,            0.001684
                 254,            0.014795,            0.015187,          0.00052994,             0.98987,             0.98267,             0.99304,             0.92412,           0.0097158,           0.0065479,          0.00031236,            0.001651,            0.001651,            0.001651
                 255,            0.014489,            0.015141,          0.00057197,             0.99059,             0.98237,             0.99305,             0.92442,            0.009709,           0.0065407,          0.00031158,            0.001618,            0.001618,            0.001618
                 256,            0.014685,             0.01493,          0.00055322,             0.99056,             0.98262,             0.99337,             0.92464,           0.0097021,           0.0065327,          0.00031079,            0.001585,            0.001585,            0.001585
                 257,            0.014541,            0.014912,          0.00053204,             0.99054,             0.98264,             0.99341,             0.92475,           0.0096935,           0.0065252,          0.00030998,            0.001552,            0.001552,            0.001552
                 258,            0.014463,            0.014858,          0.00055833,              0.9893,             0.98287,             0.99339,             0.92474,           0.0096834,           0.0065151,          0.00030914,            0.001519,            0.001519,            0.001519
                 259,            0.014117,            0.014837,          0.00049551,             0.98925,             0.98297,              0.9934,             0.92499,           0.0096762,           0.0065071,          0.00030829,            0.001486,            0.001486,            0.001486
                 260,            0.014184,            0.014496,          0.00048431,             0.98928,             0.98291,             0.99339,             0.92513,           0.0096661,           0.0064986,          0.00030743,            0.001453,            0.001453,            0.001453
                 261,            0.014191,            0.014581,          0.00053963,             0.98801,             0.98422,              0.9934,             0.92514,           0.0096577,           0.0064911,          0.00030657,             0.00142,             0.00142,             0.00142
                 262,            0.014132,            0.014572,          0.00051369,             0.98897,             0.98324,             0.99337,              0.9253,            0.009651,           0.0064832,          0.00030571,            0.001387,            0.001387,            0.001387
                 263,            0.014029,            0.014296,          0.00047216,             0.99269,             0.97984,             0.99341,             0.92527,           0.0096425,           0.0064741,          0.00030481,            0.001354,            0.001354,            0.001354
                 264,              0.0141,            0.014291,          0.00050788,              0.9925,             0.98006,             0.99336,             0.92575,           0.0096351,           0.0064651,          0.00030389,            0.001321,            0.001321,            0.001321
                 265,            0.013777,            0.013757,          0.00047163,             0.98897,              0.9836,             0.99336,             0.92578,           0.0096265,           0.0064568,          0.00030295,            0.001288,            0.001288,            0.001288
                 266,            0.014098,            0.014257,          0.00056032,             0.99249,             0.98034,             0.99337,             0.92581,           0.0096196,             0.00645,          0.00030207,            0.001255,            0.001255,            0.001255
                 267,            0.013865,             0.01415,          0.00054343,             0.98893,             0.98389,             0.99337,             0.92583,           0.0096111,           0.0064413,          0.00030118,            0.001222,            0.001222,            0.001222
                 268,            0.013643,            0.014107,          0.00050328,              0.9926,             0.98042,             0.99339,             0.92593,           0.0096039,           0.0064323,          0.00030029,            0.001189,            0.001189,            0.001189
                 269,            0.013846,            0.014281,          0.00049422,             0.99181,             0.98116,             0.99339,             0.92609,           0.0095972,           0.0064245,          0.00029947,            0.001156,            0.001156,            0.001156
                 270,            0.013744,            0.013903,           0.0004803,             0.99243,             0.98052,             0.99312,             0.92612,            0.009592,           0.0064172,          0.00029859,            0.001123,            0.001123,            0.001123
                 271,            0.013808,            0.014053,          0.00054369,             0.99163,             0.98138,             0.99313,             0.92625,           0.0095853,           0.0064096,          0.00029769,             0.00109,             0.00109,             0.00109
                 272,            0.013572,            0.013845,          0.00051583,             0.99193,             0.98119,             0.99313,             0.92639,           0.0095796,           0.0064022,          0.00029679,            0.001057,            0.001057,            0.001057
                 273,            0.013528,            0.013955,          0.00046562,             0.99208,             0.98101,             0.99312,             0.92629,           0.0095732,           0.0063938,          0.00029581,            0.001024,            0.001024,            0.001024
                 274,            0.013718,            0.013854,          0.00047416,               0.992,             0.98122,             0.99336,             0.92675,           0.0095652,           0.0063857,           0.0002948,            0.000991,            0.000991,            0.000991
                 275,            0.013418,            0.013529,          0.00044316,             0.99197,             0.98143,             0.99337,             0.92674,           0.0095591,            0.006379,          0.00029374,            0.000958,            0.000958,            0.000958
                 276,            0.013301,             0.01357,          0.00050538,             0.99209,             0.98136,             0.99314,             0.92683,           0.0095517,           0.0063705,           0.0002928,            0.000925,            0.000925,            0.000925
                 277,            0.013462,             0.01374,          0.00051918,             0.99225,             0.98124,             0.99337,             0.92684,           0.0095453,           0.0063645,          0.00029179,            0.000892,            0.000892,            0.000892
                 278,              0.0132,            0.013644,           0.0004653,             0.99225,             0.98129,             0.99346,             0.92672,           0.0095405,           0.0063579,          0.00029076,            0.000859,            0.000859,            0.000859
                 279,            0.013057,            0.013315,          0.00046224,             0.99198,             0.98164,             0.99345,             0.92706,           0.0095318,           0.0063475,          0.00028969,            0.000826,            0.000826,            0.000826
                 280,            0.013054,            0.013392,          0.00042758,             0.99206,             0.98165,             0.99347,             0.92708,           0.0095242,           0.0063407,          0.00028853,            0.000793,            0.000793,            0.000793
                 281,            0.013121,             0.01349,          0.00049714,             0.99275,             0.98112,             0.99348,              0.9273,           0.0095174,           0.0063327,          0.00028746,             0.00076,             0.00076,             0.00076
                 282,            0.013024,            0.013095,          0.00045109,             0.99281,             0.98122,             0.99368,             0.92748,           0.0095111,           0.0063249,          0.00028641,            0.000727,            0.000727,            0.000727
                 283,            0.012912,            0.013139,          0.00042311,             0.99285,             0.98133,             0.99369,             0.92755,           0.0095049,           0.0063188,           0.0002853,            0.000694,            0.000694,            0.000694
                 284,            0.012849,            0.013123,          0.00042124,             0.99268,              0.9816,             0.99369,             0.92757,           0.0094955,           0.0063091,          0.00028414,            0.000661,            0.000661,            0.000661
                 285,            0.012904,            0.013217,          0.00044162,             0.99267,             0.98181,             0.99373,              0.9275,           0.0094889,           0.0063009,          0.00028302,            0.000628,            0.000628,            0.000628
                 286,             0.01275,            0.013114,          0.00041869,             0.99344,             0.98099,             0.99373,             0.92807,           0.0094822,           0.0062939,          0.00028186,            0.000595,            0.000595,            0.000595
                 287,            0.012869,            0.012806,          0.00043699,             0.99339,             0.98122,             0.99374,             0.92806,           0.0094769,           0.0062864,          0.00028069,            0.000562,            0.000562,            0.000562
                 288,             0.01266,            0.013075,          0.00044534,             0.99336,              0.9813,             0.99374,             0.92811,           0.0094696,           0.0062796,          0.00027952,            0.000529,            0.000529,            0.000529
                 289,            0.012648,            0.012793,          0.00042948,             0.99343,             0.98119,              0.9937,             0.92809,           0.0094645,           0.0062714,          0.00027839,            0.000496,            0.000496,            0.000496
                 290,            0.012454,            0.012871,          0.00048243,             0.99244,             0.98213,             0.99374,              0.9284,           0.0094601,           0.0062651,          0.00027726,            0.000463,            0.000463,            0.000463
                 291,            0.012464,            0.012838,          0.00047032,             0.99251,             0.98209,             0.99371,             0.92838,           0.0094565,            0.006259,          0.00027616,             0.00043,             0.00043,             0.00043
                 292,            0.012272,            0.012355,          0.00036744,             0.99399,             0.98087,             0.99375,             0.92847,           0.0094536,           0.0062513,            0.000275,            0.000397,            0.000397,            0.000397
                 293,            0.012425,            0.012732,          0.00042552,             0.99393,             0.98106,             0.99375,             0.92852,             0.00945,           0.0062447,          0.00027381,            0.000364,            0.000364,            0.000364
                 294,            0.012508,            0.012516,          0.00042678,              0.9939,             0.98119,             0.99376,             0.92867,           0.0094462,           0.0062377,          0.00027261,            0.000331,            0.000331,            0.000331
                 295,            0.012431,            0.012674,          0.00042366,             0.99392,             0.98124,             0.99376,             0.92883,           0.0094393,           0.0062311,          0.00027137,            0.000298,            0.000298,            0.000298
                 296,            0.012627,            0.012439,           0.0004267,              0.9937,             0.98159,             0.99377,             0.92897,           0.0094366,           0.0062256,          0.00027016,            0.000265,            0.000265,            0.000265
                 297,            0.012199,            0.012283,          0.00037769,             0.99335,               0.982,             0.99377,             0.92917,           0.0094335,           0.0062191,          0.00026894,            0.000232,            0.000232,            0.000232
                 298,            0.012232,            0.012384,          0.00040567,             0.99385,             0.98155,             0.99373,             0.92925,           0.0094279,           0.0062135,          0.00026769,            0.000199,            0.000199,            0.000199
                 299,            0.012367,            0.012353,          0.00045379,             0.99392,             0.98153,             0.99374,             0.92948,           0.0094247,           0.0062069,          0.00026646,            0.000166,            0.000166,            0.000166
